Regency,Tier,Raw_Metric,Original_Row_Index,scaled_log_metric,anomaly_label,anomaly_score,Threat_Level
Garut,1. Farmer,13026.315789473685,74,0.45660015888688554,1,0.2966100425169926,COMPLIANT
Garut,1. Farmer,19800.0,75,1.071686497333149,1,0.1908413131790226,COMPLIANT
Garut,1. Farmer,23571.428571428572,76,1.3278161736572929,1,0.1486550356868337,COMPLIANT
Garut,1. Farmer,6400.0,77,-0.5873295594284275,1,0.2613951918239742,COMPLIANT
Garut,1. Farmer,4921.428571428572,78,-0.9731903900201381,1,0.23816187289096907,COMPLIANT
Garut,1. Farmer,4571.428571428572,79,-1.0815471645876744,1,0.22157159193762532,COMPLIANT
Garut,1. Farmer,5706.666666666667,80,-0.7557522871697471,1,0.244692461946384,COMPLIANT
Garut,1. Farmer,6937.5,81,-0.46887446105889485,1,0.2740867508243631,COMPLIANT
Garut,1. Farmer,9300.0,82,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,9300.0,83,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,9300.0,84,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,4857.142857142857,85,-0.9925027849642377,1,0.24035479419833722,COMPLIANT
Garut,1. Farmer,5491.666666666667,86,-0.8121602608545442,1,0.24171360815162557,COMPLIANT
Garut,1. Farmer,5625.0,87,-0.7769242706378022,1,0.24405952244429546,COMPLIANT
Garut,1. Farmer,5056.547619047619,88,-0.9334077826150072,1,0.23528915264535755,COMPLIANT
Garut,1. Farmer,6000.0,89,-0.6821274249650938,1,0.25276732618602504,COMPLIANT
Garut,1. Farmer,6360.0,90,-0.5965387679916726,1,0.2608227396592786,COMPLIANT
Garut,1. Farmer,5842.857142857143,91,-0.7211099471708992,1,0.24827681342086144,COMPLIANT
Garut,1. Farmer,5842.857142857143,92,-0.7211099471708992,1,0.24827681342086144,COMPLIANT
Garut,1. Farmer,13500.0,93,0.5090694294898307,1,0.28954654674330643,COMPLIANT
Garut,1. Farmer,13757.142857142857,94,0.5367869761637851,1,0.2804381038446359,COMPLIANT
Garut,1. Farmer,12535.714285714286,95,0.4002062087780303,1,0.28011089703757613,COMPLIANT
Garut,1. Farmer,9300.0,96,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,9300.0,97,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,4700.0,98,-1.0408080483657416,1,0.23404940614696557,COMPLIANT
