scaled_log_Land lease value (IDR),scaled_log_Labor cost (IDR),scaled_log_Seed purchase value (IDR),scaled_log_Fertilizer purchase value (IDR),scaled_log_Pesticide purchase value (IDR),scaled_log_Equipment rent value (IDR),scaled_log_Production value (IDR),scaled_log_Land area (m2),Regency,Regency_encoded
0.7131641885558432,0.7546742095400284,0.809545762591608,0.7895543215620355,0.7300636843732529,0.9909721826834536,0.6160337161397395,0.7966634617297054,Indramayu,1
0.5096529616913498,0.3828121167124172,0.5175157650441414,0.4975245901377376,0.8369698901240735,0.4902128697899174,0.6540803986952644,0.5045594442347225,Indramayu,1
-0.6736885148514693,-0.3609115324599208,-0.7998764509299253,-0.9828848302101438,-0.7755384079545624,0.4536518382428504,-0.432730944593219,-0.8124691909428561,Indramayu,1
0.4631167937148597,0.1087626285091516,0.3788687665649503,0.3588776860045136,0.7072664219840742,0.4902128697899174,0.1992656574228133,0.3658862071597067,Indramayu,1
0.5368832744601212,1.0700121680476995,0.6307986315737443,0.6108073628611034,0.5628468673480858,0.7781945942841757,0.3158614196494664,0.6178684011807232,Karawang,2
0.8219805284354678,1.344061805274125,0.948192828607227,0.9282012376440104,0.3043708706837468,1.0996619504428544,1.1176766148535726,0.9353522333685158,Karawang,2
0.8219805284354678,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,1.2762655524656383,0.6028114228716542,0.9353522333685158,Karawang,2
0.4351276631318634,0.1087626285091516,0.5175157650441414,0.4975245901377376,0.4568714715484157,1.2762655524656383,0.1459073837080261,0.5045594442347225,Karawang,2
1.2245558786927275,0.6981500156108136,1.3788700272432357,1.3588779090477825,1.2626630659801854,0.9909721826834536,1.5745806623219616,1.3661760951248592,Karawang,2
0.8377029970001566,0.6981500156108136,0.948192828607227,0.9282012376440104,0.8597671569844455,1.15979961067429,0.7924437344741155,0.9353522333685158,Karawang,2
0.8377029970001566,1.7484481354768282,1.6308000723492404,1.6108076177677062,1.4983421206908467,0.7781945942841757,1.5166195146624168,1.618199718273856,Karawang,2
0.8377029970001566,0.732773876763727,0.6307986315737443,0.6108073628611034,0.5628468673480858,0.7781945942841757,0.1459073837080261,0.6178684011807232,Karawang,2
0.7359473812424492,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,1.2894016219433435,1.1176766148535726,0.9353522333685158,Karawang,2
0.8377029970001566,1.344061805274125,1.3788700272432357,1.3588779090477825,1.2626630659801854,1.6993460247485228,1.5745806623219616,1.3661760951248592,Karawang,2
0.8377029970001566,1.5309226877965785,1.3788700272432357,1.3588779090477825,1.2626630659801854,1.7617680429466795,1.206805716685316,1.3661760951248592,Karawang,2
0.8377029970001566,0.8743870809979502,1.6308000723492404,1.6108076177677062,1.4983421206908467,0.9164640576901544,1.4766573884446577,1.618199718273856,Karawang,2
0.8219805284354678,1.246249254298088,0.7265779423115593,0.7065865845625696,0.6524478073571774,1.027629464617939,0.8860445449294116,0.7136724767923494,Karawang,2
0.8330325871078781,-0.165286740475706,0.2959009945251939,0.2759099575398687,0.7356259822858725,0.5240030881386823,0.4447245184497225,0.2829063176261923,Karawang,2
0.6114085743484435,0.9721996230325928,1.200122828688904,1.1801309383980982,0.9429453574628206,0.829964480147036,1.0400371941259772,1.1873654979409702,Karawang,2
0.8377029970001566,0.600337485498027,0.948192828607227,0.9282012376440104,1.2398657901774204,1.1628459473249908,0.7924437344741155,0.9353522333685158,Karawang,2
2.3171941885409764,1.0700121680476995,1.2778911807958495,1.2578991926656211,1.168197961522901,1.7319106820175647,1.206805716685316,1.265161066901526,Karawang,2
0.5096529616913498,0.7546742095400284,0.086838971626637,0.066847990426459,0.0539762332310326,1.7087827600570604,-0.4285981840002695,0.0738287863678153,Karawang,2
1.789141218755901,1.126536369428076,1.6308000723492404,1.6108076177677062,1.6190337717740926,0.829964480147036,1.4092379117695348,1.618199718273856,Karawang,2
0.8377029970001566,0.600337485498027,0.6307986315737443,0.6108073628611034,0.9429453574628206,0.6177534762085586,0.0920674158960303,0.6178684011807232,Karawang,2
0.5096529616913498,0.8743870809979502,1.3788700272432357,1.3588779090477825,1.2626630659801854,1.2997612146817092,1.1871274433579686,1.3661760951248592,Karawang,2
0.7359473812424492,0.600337485498027,0.948192828607227,0.9282012376440104,0.9429453574628206,1.2997612146817092,0.7988747435225011,0.9353522333685158,Karawang,2
0.5096529616913498,0.600337485498027,0.948192828607227,0.9282012376440104,0.8132418699476455,0.4902128697899174,0.7924437344741155,0.9353522333685158,Karawang,2
0.7359473812424492,0.9721996230325928,0.948192828607227,0.9282012376440104,0.8132418699476455,1.15979961067429,0.7924437344741155,0.9353522333685158,Karawang,2
0.6114085743484435,1.0919125034319082,1.3788700272432357,1.3588779090477825,1.2626630659801854,1.7319106820175647,1.206805716685316,1.3661760951248592,Karawang,2
0.6114085743484435,0.6830368010058301,0.809545762591608,0.7895543215620355,0.8132418699476455,0.6177534762085586,0.5963170531356164,0.7966634617297054,Karawang,2
0.7131641885558432,0.600337485498027,0.809545762591608,0.7895543215620355,0.919217334057196,0.6524482096223019,0.4761355700135494,0.7966634617297054,Karawang,2
0.8377029970001566,0.7271561955878564,0.948192828607227,0.9282012376440104,0.8132418699476455,1.15979961067429,0.7859493647114181,0.9353522333685158,Karawang,2
0.7359473812424492,1.498398562846352,1.6308000723492404,1.6108076177677062,1.4983421206908467,0.9164640576901544,1.4969412412861105,1.618199718273856,Karawang,2
0.7359473812424492,0.7934730628538319,1.3788700272432357,1.3588779090477825,1.5130582511535735,1.1927033028243013,1.0597154674206863,1.3661760951248592,Karawang,2
0.6114085743484435,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,0.5627970660096253,0.6156113045927992,0.9353522333685158,Karawang,2
0.6114085743484435,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,0.4902128697899174,0.7727654612610061,0.9353522333685158,Karawang,2
0.6114085743484435,0.7934730628538319,1.3788700272432357,1.3588779090477825,1.5130582511535735,1.0996619504428544,1.1416491913166675,1.3661760951248592,Karawang,2
0.4868697697798986,0.7808493353764218,1.2402229274593777,1.2202309869914336,1.5130582511535735,1.1286979075329406,1.0058754982336944,1.2274795548934982,Karawang,2
0.6114085743484435,0.6830368010058301,1.200122828688904,1.1801309383980982,1.4755448419072823,0.7781945942841757,0.9198557099381374,1.1873654979409702,Karawang,2
0.6114085743484435,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,0.5627970660096253,0.6847451461381757,0.9353522333685158,Karawang,2
0.6114085743484435,0.8411919367081301,1.2402229274593777,1.2202309869914336,1.2536511641104175,0.825390726631548,1.0299845534657328,1.2274795548934982,Karawang,2
0.6114085743484435,0.5025249613461673,0.948192828607227,0.9282012376440104,0.8597671569844455,0.4902128697899174,0.7859493647114181,0.9353522333685158,Karawang,2
0.6114085743484435,0.1914619056967258,0.5175157650441414,0.4975245901377376,0.4568714715484157,0.0427614583058853,0.6540803986952644,0.5045594442347225,Karawang,2
0.6114085743484435,0.6830368010058301,1.200122828688904,1.1801309383980982,1.4755448419072823,0.7781945942841757,0.9198557099381374,1.1873654979409702,Karawang,2
0.6114085743484435,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,0.5627970660096253,0.6156113045927992,0.9353522333685158,Karawang,2
0.7246720337407335,0.3828121167124172,0.7265779423115593,0.7065865845625696,0.6524478073571774,0.5937813646669373,0.3158614196494664,0.7136724767923494,Karawang,2
0.5876555977778699,0.5438132965362513,1.0350319270847914,1.0150402363992597,1.4270787738520652,1.096371417937784,0.664461293507272,1.022219071363497,Karawang,2
0.5827812374706088,0.8178628840882715,1.34699966124322,1.3270075844389673,1.4832437107311087,0.9947124475399208,1.538077318316846,1.3342942148032255,Karawang,2
0.6114085743484435,0.8058065639021353,1.4053138444794278,1.3588779090477825,1.2626630659801854,0.4902128697899174,1.3700675853207676,1.3661760951248592,Karawang,2
1.8852306921067932,1.8702607730297411,1.587932320287451,1.5679399239561882,1.6473933539883023,1.6604754786450786,1.2162165257553492,1.5753157616443323,Karawang,2
0.6114085743484435,0.4339444588817195,0.948192828607227,0.9282012376440104,1.345841296266542,0.4902128697899174,0.4426678141500167,0.9353522333685158,Karawang,2
0.6114085743484435,0.4806246319228874,0.948192828607227,0.9282012376440104,0.8597671569844455,0.5627970660096253,0.6156113045927992,0.9353522333685158,Karawang,2
0.7359473812424492,0.3262879376855178,0.6307986315737443,0.6108073628611034,0.5628468673480858,0.6177534762085586,0.3483395742353655,0.6178684011807232,Karawang,2
0.6067381645864434,0.3262879376855178,0.7265779423115593,0.7065865845625696,0.6524478073571774,0.6118257501155288,0.4954298214079752,0.7136724767923494,Karawang,2
0.6114085743484435,0.5235662299594951,0.948192828607227,0.9282012376440104,1.2398657901774204,0.5627970660096253,0.621919230207763,0.9353522333685158,Karawang,2
0.8377029970001566,0.7934730628538319,1.3788700272432357,1.3588779090477825,1.5130582511535735,1.1628459473249908,1.078823274910662,1.3661760951248592,Karawang,2
1.5956862989077276,0.7128491171172333,1.3788700272432357,1.3588779090477825,1.2626630659801854,0.9909721826834536,1.273925936331158,1.3661760951248592,Karawang,2
1.1228002598344045,0.8743870809979502,0.948192828607227,0.9282012376440104,1.345841296266542,0.870020553331133,0.4287899711829314,0.9353522333685158,Subang,3
0.3105888628820313,1.246249254298088,0.948192828607227,0.9282012376440104,1.110162263911875,0.6802809270066087,1.1176766148535726,0.9353522333685158,Subang,3
0.3301737031734735,0.5438132965362513,1.1790585785712508,1.1590667143931948,1.5618148764886524,1.239711049448511,1.360070935945498,1.1662939838581745,Subang,3
-0.2008027309143323,1.0151412313861912,0.5879309052401315,0.5679396736014904,0.7118979657999528,0.0062671891897499,0.2838001186561956,0.5749903632516598,Subang,3
0.2473389141781965,-0.1803999380494857,-0.2216144695000443,-0.5024753461356359,-0.4786208010091002,0.5627970660096253,-0.4158478221365818,-0.4953577678744467,Subang,3
0.2473389141781965,-0.1803999380494857,-0.2216144695000443,-0.5024753461356359,-0.4786208010091002,1.3759012190337572,-0.4158478221365818,-0.4953577678744467,Subang,3
1.1115249119530208,1.0548989513138136,0.7265779423115593,0.7065865845625696,0.6524478073571774,1.4855287391706355,0.6847451461381757,0.7136724767923494,Subang,3
-0.5096528374164531,-0.1803999380494857,-0.2216144695000443,-0.7240898148650822,-0.6859384260476247,0.4970830889863159,-0.6391583702006775,-0.7167980872777173,Subang,3
1.0097692937907543,1.0548989513138136,0.7265779423115593,0.7065865845625696,0.6524478073571774,2.001608237452731,0.8856940141048832,0.7136724767923494,Subang,3
0.8219805284354678,1.0548989513138136,0.5175157650441414,0.4975245901377376,0.4568714715484157,2.001608237452731,0.6540803986952644,0.5045594442347225,Subang,3
-0.0762639545835231,-0.634960484181184,-0.7480688112841195,-0.5024753461356359,-0.4786208010091002,2.001608237452731,-0.4158478221365818,-0.4953577678744467,Subang,3
0.8219805284354678,1.0548989513138136,0.5175157650441414,0.3345084837787004,0.4568714715484157,2.001609222636517,0.6540803986952644,0.5045594442347225,Subang,3
-0.1669674891046875,0.600337485498027,-0.1527865237000464,-0.0838640240731372,-0.1701916534343483,1.9983177040684237,-0.0309250420306751,-0.1657790880720369,Subang,3
0.1228001203067713,-0.1803999380494857,-0.7480688112841195,-0.4135618282125506,-0.4786208010091002,2.001609222636517,-0.4158478221365818,-0.4953577678744467,Subang,3
0.1228001203067713,0.1087626285091516,-0.7480688112841195,-0.2348149531528261,-0.4786208010091002,1.0996619504428544,-0.4158478221365818,-0.4953577678744467,Subang,3
-0.7867193806630797,-0.3609115324599208,-0.2734223149694121,-0.2934134609564537,-0.2830454871812681,-0.5627964536204201,-0.2205573469359057,-0.286386667546044,Subang,3
-0.3841443066767513,-0.3609115324599208,0.0917898741345431,0.0717988926542115,0.0586077674658032,-0.7214850006334591,0.2016453466036207,0.0787797666155515,Subang,3
-0.6464582215722621,-0.3609115324599208,-0.2734223149694121,-0.2934134609564537,-0.2830454871812681,-0.6548430127795721,-0.2205573469359057,-0.286386667546044,Subang,3
0.7359473812424492,0.2284754373773583,-0.7480688112841195,-0.2505457887664762,-0.2429431621695245,1.0830757952535432,-0.141042613639179,-0.2435308101948169,Subang,3
-0.1622970805151879,0.010950158005602,-0.7480688112841195,-0.4135618282125506,-0.6458363139468672,1.0039892323334416,-0.5979466302820364,-0.6739717683442084,Subang,3
-0.1622970805151879,0.010950158005602,-0.7480688112841195,-0.4135618282125506,-0.6458363139468672,1.0039892323334416,-0.5979466302820364,-0.6739717683442084,Subang,3
0.5017842011348083,0.3828121167124172,-0.1527865237000464,-0.0838640240731372,-0.1701916534343483,1.4647431509305298,-0.0183689827957392,-0.1657790880720369,Subang,3
1.4078975276296355,1.463774694614835,1.3788700272432357,1.3588779090477825,1.2626630659801854,0.9947124475399208,1.5745806623219616,1.3661760951248592,Subang,3
1.2692285736191764,1.344061805274125,1.200122828688904,1.1801309383980982,1.0954461371751456,0.6177534762085586,0.8127275871574745,1.1873654979409702,Subang,3
1.2056350585805795,1.1590604924059376,0.7483814311698096,0.7283900520539919,0.672844834377949,0.2744703780782809,0.3522890958843122,0.7354819088176083,Subang,3
1.2088334096850932,1.246249254298088,0.948192828607227,0.9282012376440104,0.8597671569844455,0.4902128697899174,1.1176766148535726,0.9353522333685158,Subang,3
-0.1549047794437231,-0.1803999380494857,0.0704150649412079,-0.2104457580962596,-0.2054299295347866,0.0186130738014824,-0.0437249234066004,-0.2034400464041174,Subang,3
0.4351276631318634,1.0151412313861912,0.2519296759070029,0.4975245901377376,0.3043708706837468,0.0427614583058853,0.2192243400369833,0.5045594442347225,Subang,3
0.0482748297202926,-0.3097792634473241,0.0,0.066847990426459,0.097051827652152,0.0427614583058853,0.2016453466036207,0.0738287863678153,Subang,3
0.8377029970001566,1.1897250514274795,0.948192828607227,0.9282012376440104,0.8597671569844455,0.4902128697899174,0.5831331497401396,0.9353522333685158,Subang,3
-0.4473942317273379,-0.3609115324599208,-0.9982771869210784,-0.5024753461356359,0.3043708706837468,-0.3266138080640414,-0.4158478221365818,-0.4953577678744467,Subang,3
0.8090756593063727,1.344061805274125,0.8827285716230109,0.8627370529940802,0.7985257481789124,0.418150289730383,1.0400371941259772,0.8698678556603762,Subang,3
0.0912276051478214,-0.1803999380494857,-0.130928282510537,0.1146665749595269,0.0016092569908016,-0.0788513270330124,0.0560380561269798,0.1216487652408526,Subang,3
0.376324833137065,0.1087626285091516,-0.0654641489260498,0.4320604107983642,0.3956301124227837,-0.0189959064418858,0.3195961219368504,0.4390819709209704,Subang,3
-0.300965985202032,-0.1881192513540475,0.0243691953336888,-0.3394593213956994,0.0539762332310326,-0.3081639249974027,-0.4158478221365818,-0.3324174831045194,Subang,3
0.7433396842721954,1.1590604924059376,0.809545762591608,0.7895543215620355,0.7300636843732529,0.33914839376286,0.7016479491201006,0.7966634617297054,Subang,3
-0.1350667739476447,0.1719512682853324,0.1435977882121295,-0.1372630532169848,0.1134262798942038,0.0890264265029606,-0.239609920899854,-0.1302701609322276,Subang,3
-0.2368223604709917,-0.1881192513540475,-0.0654641489260498,-0.2505457887664762,-0.1222520420389181,-0.2382506126667395,-0.4158478221365818,-0.2435308101948169,Subang,3
-0.1193443094186754,-0.3609115324599208,0.1435977882121295,-0.1372630532169848,-0.1369681141278812,0.0890264265029606,-0.239609920899854,-0.1302701609322276,Subang,3
0.481025625303088,1.02333198145897,0.0,0.4975245901377376,0.3043708706837468,0.0427614583058853,0.4864960692515643,0.5045594442347225,Subang,3
-0.4099230847744993,-0.3609115324599208,-0.2581740859837592,-0.4432558263847105,0.0628505197677661,-0.1894648482774032,-0.565468478096973,-0.4361701500325144,Subang,3
-0.1350667739476447,0.1719512682853324,0.1435977882121295,-0.1372630532169848,-0.1369681141278812,0.0890264265029606,-0.239609920899854,-0.1302701609322276,Subang,3
0.6582237290735187,0.3733405349086065,0.2308654481462324,0.7283900520539919,0.672844834377949,0.2042578578864838,0.6890116542208453,0.7354819088176083,Subang,3
1.385114333857815,-0.1803999380494857,-0.0654641489260498,0.1801307472181615,0.2806428795700481,0.1538748070415959,0.0295920321665117,0.1871170349619912,Subang,3
-0.0303659999656746,0.1087626285091516,-0.0518078917798947,-0.0717988898092723,-0.0757269040414663,0.1538748070415959,0.0295920321665117,-0.0648133920606915,Subang,3
0.376324833137065,-0.2201576049183594,-0.0654641489260498,0.4320604107983642,0.3956301124227837,-0.0189959064418858,0.3195961219368504,0.4390819709209704,Subang,3
0.4351276631318634,0.8743870809979502,0.5175157650441414,0.4975245901377376,0.4568714715484157,-0.3266138080640414,0.4494986855721451,0.5045594442347225,Subang,3
-0.0605414895623932,-0.3609115324599208,-0.5693226032594967,-0.0717988898092723,-0.0757269040414663,-0.0857795175523986,0.0295920321665117,-0.0648133920606915,Subang,3
0.8678784931244854,1.2044241553504915,0.948192828607227,0.9282012376440104,0.8597671569844455,0.33914839376286,0.8052436162470435,0.9353522333685158,Subang,3
0.6974417202126281,0.9721996230325928,0.809545762591608,0.7895543215620355,0.7300636843732529,0.33914839376286,0.4702354224716488,0.7966634617297054,Subang,3
0.6425012608448563,0.3733405349086065,0.2308654481462324,0.7283900520539919,0.672844834377949,0.2042578578864838,0.6890116542208453,0.7354819088176083,Subang,3
0.4508501308106616,-0.1087626061557061,0.0,0.4975245901377376,0.4999471298435654,0.0427614583058853,0.1262291109029003,0.5045594442347225,Subang,3
-0.0738771629321109,-0.3609115324599208,-0.3658336972634989,-0.1202391151348434,-0.1210423562057129,-0.4523921351837822,-0.99749505631456,-0.1132484980954794,Subang,3
-0.2008027309143323,-0.3609115324599208,-0.4560401644589333,-0.2104457580962596,-0.2282271025004521,-0.4688673012930963,-0.3657722718002961,-0.2034400464041174,Subang,3
-0.1197751165292328,-0.3609115324599208,-0.3658336972634989,-0.1202391151348434,-0.2735425002857159,-0.5690397125494153,-0.1929728548152699,-0.1132484980954794,Subang,3
0.0174611335824311,-0.3609115324599208,-0.230554685116192,0.0150400840094622,0.0074510579738346,-0.2054068151218668,0.5617039046976081,0.0220210332132326,Subang,3
-0.1210695367084204,-0.3609115324599208,-0.4183720534782543,-0.1727775682365908,-0.322691733539128,-0.5407058481963406,-0.5107591375001769,-0.1657790880720369,Subang,3
0.4351276631318634,1.0548989513138136,0.5175157650441414,0.4975245901377376,0.4568714715484157,-0.1584805847049173,0.3777787570767771,0.5045594442347225,Subang,3
0.6974417202126281,0.9721996230325928,0.809545762591608,0.7895543215620355,0.7300636843732529,0.33914839376286,0.4702354224716488,0.7966634617297054,Subang,3
0.7131641885558432,0.9721996230325928,0.809545762591608,0.7895543215620355,0.7300636843732529,0.33914839376286,0.4916158867895361,0.7966634617297054,Subang,3
-0.0303659999656746,-0.3609115324599208,-0.5693226032594967,-0.0717988898092723,-0.0757269040414663,-0.0857795175523986,0.6712921649698512,-0.0648133920606915,Subang,3
0.8219805284354678,1.2044241553504915,0.948192828607227,0.9282012376440104,0.8597671569844455,0.33914839376286,0.8052436162470435,0.9353522333685158,Subang,3
-0.4099230847744993,-0.3609115324599208,-0.2581740859837592,-0.4432558263847105,0.0628505197677661,-0.1894648482774032,-0.5979466302820364,-0.4361701500325144,Subang,3
0.1657528969154863,-0.1803999380494857,0.2001217481077514,0.1801307472181615,0.2806428795700481,0.1538748070415959,-0.0101292107617208,0.1871170349619912,Subang,3
0.481025625303088,0.010950158005602,0.5175157650441414,0.4975245901377376,0.4568714715484157,0.0427614583058853,0.1587072652220388,0.5045594442347225,Subang,3
0.4351276631318634,0.9255194377986192,0.5175157650441414,0.4975245901377376,0.4568714715484157,0.0427614583058853,0.3935008391440407,0.5045594442347225,Subang,3
0.1500304304178735,-0.2630991513700902,0.2001217481077514,0.1801307472181615,0.1599514799912687,-0.5144893048928052,-0.0060476300442209,0.1871170349619912,Subang,3
0.1272472406104104,-0.3609115324599208,0.1572540539343188,0.1372630636484282,0.1198490485231838,-0.5627964536204201,-0.0101292107617208,0.1442463931105189,Subang,3
-0.3154631772882485,-0.3609115324599208,-0.8867149092839105,-0.3891926371388966,-0.3295705453366059,-0.5144893048928052,-0.6113996102736333,-0.3821315988192768,Subang,3
0.0017386679835478,-0.3609115324599208,0.035031065752217,0.0150400840094622,0.0055103072169826,-0.4151890404633896,-0.2602463350085666,0.0220210332132326,Subang,3
-0.1669674891046875,-0.3609115324599208,-0.670300925308587,-0.1727775682365908,-0.1701916534343483,-0.4256475895194538,-0.4158478221365818,-0.1657790880720369,Subang,3
-0.1679062791806738,-0.3609115324599208,-0.1713351978564367,-0.1913262545322315,-0.1875437952185037,-0.4469730731165648,-0.4158478221365818,-0.1843243861534192,Subang,3
-0.0891688207285689,-0.3609115324599208,-0.1172720286995037,-0.1372630532169848,-0.1369681141278812,-0.588059510379741,-0.3174910141009111,-0.1302701609322276,Subang,3
0.3378191745118017,-0.2201576049183594,0.409183822462571,0.3891927234353782,0.3555276454691261,-0.2724632871211148,0.1880454173801344,0.3962063986347518,Subang,3
0.2360635677395483,-0.1803999380494857,0.2959009945251939,0.2759099575398687,0.2495523135435514,-0.4048620486438566,0.0192315331320508,0.2829063176261923,Subang,3
0.0858867927392168,-0.2630991513700902,0.1112081731944434,0.0912171900786963,0.0767734491886835,-0.6141246990605879,-0.1213643411604397,0.0981985198246972,Subang,3
0.481025625303088,0.9721996230325928,0.5175157650441414,0.4975245901377376,0.4568714715484157,-0.143416206387856,0.3024084386282338,0.5045594442347225,Subang,3
0.3378191745118017,0.456624560241027,0.409183822462571,0.3891927234353782,0.3555276454691261,-0.0584107925080375,0.5257775823330185,0.3962063986347518,Tasikmalaya,4
0.3121811911425349,-0.0606871930482668,0.3631379169841072,0.3431468454888153,0.3124520051897487,0.3223929907301922,0.4748289824818177,0.3501528366287975,Tasikmalaya,4
0.3452114770319962,-0.2630991513700902,0.3663161099118983,0.3463250366142844,0.3154251835848401,0.1413084488031736,0.4748289824818177,0.3533315307658118,Tasikmalaya,4
-0.0050974180386435,0.1087626285091516,0.027420569724818,0.0074295873493129,-0.0016092569908016,-0.3702976112750219,0.1262291109029003,0.0144107134243152,Tasikmalaya,4
0.8377029970001566,0.7546742095400284,0.682606595392401,0.9282012376440104,0.8597671569844455,0.7830381871277399,0.5831331497401396,0.9353522333685158,Tasikmalaya,4
-0.6104386064113002,-0.3609115324599208,-0.1601396799927741,-0.1801307292002138,-0.1770704746250085,-0.1800461730409493,-0.0309250420306751,-0.1731309453165953,Tasikmalaya,4
-0.5604251323417198,-0.115510910427933,-0.0214928680424233,-0.0414838580682872,-0.0473674225176158,-0.0584107925080375,0.0850173681204697,-0.0345005950790825,Tasikmalaya,4
0.3637824921711141,0.8743870809979502,0.7265779423115593,0.7065865845625696,0.6524478073571774,0.6524482096223019,0.8860445449294116,0.7136724767923494,Tasikmalaya,4
-0.9213143632748928,-0.3609115324599208,-0.7040977190723474,-0.7240898148650822,-0.6859384260476247,-1.0160357993599285,-1.300508116465716,-0.7167980872777173,Tasikmalaya,4
0.0786852652556758,0.8743870809979502,0.3551205753416738,0.3351295083264859,0.30495183534031,0.1844741029770117,0.4629516666620222,0.3421342491171444,Tasikmalaya,4
-0.4858998732675897,-0.3609115324599208,-0.1601396799927741,-0.1801307292002138,-0.1770704746250085,-0.4341114271012783,-0.0309250420306751,-0.1731309453165953,Tasikmalaya,4
0.0786852652556758,0.8743870809979502,0.409183822462571,0.3891927234353782,0.3555276454691261,0.2517269242288995,0.5257775823330185,0.3962063986347518,Tasikmalaya,4
-0.2596055458490072,-0.3609115324599208,0.0917898741345431,0.0717988926542115,0.0586077674658032,-0.6632347481198597,0.2016453466036207,0.0787797666155515,Tasikmalaya,4
0.2264129987985455,0.8743870809979502,0.6328663060411956,0.6128750354947465,0.5647811636704873,0.5332203541953764,0.7727654612610061,0.619936585700237,Tasikmalaya,4
-0.9745079273303472,-0.3609115324599208,-0.7040977190723474,-0.7240898148650822,-0.6859384260476247,-1.0160357993599285,-1.3211242915716457,-0.7167980872777173,Tasikmalaya,4
-0.3998667682176016,-0.3609115324599208,-0.0643605346500277,-0.0843515367609814,-0.0874698083614848,-0.3228905126648688,-0.5847627279852917,-0.0773648994667797,Tasikmalaya,4
-0.1696000910062146,-0.3001126447305454,0.2574556246329439,0.2374646040862862,0.2135869298021842,0.3772275970313708,0.3593391437436549,0.2444563768003764,Tasikmalaya,4
-0.4586695736606047,-0.3609115324599208,-0.590815405695475,-0.6108071400075773,-0.5799639457692689,-0.9222236363373184,-1.2484900267547647,-0.6036162189967152,Tasikmalaya,4
-0.8280797932447403,-0.3609115324599208,-0.5410822329782375,-0.5610738373948585,-0.5334390309196039,-0.8520745410027658,-0.4575485639700364,-0.5539191468112388,Tasikmalaya,4
-0.0762639545835231,-0.3609115324599208,0.2959009945251939,0.2759099575398687,0.2495523135435514,0.1112165876036112,-0.2464105887036903,0.2829063176261923,Tasikmalaya,4
-0.7867193806630797,-0.3609115324599208,-0.4950364900671533,-0.5150279882103092,-0.4903636597051413,-0.8039696899802322,-1.087751263432235,-0.5079029421020628,Tasikmalaya,4
-0.5876554287848148,-0.3609115324599208,-0.2734223149694121,-0.2934134609564537,-0.2830454871812681,-0.4048620486438566,-0.8712382201917529,-0.286386667546044,Tasikmalaya,4
-0.3253414972788856,-0.3609115324599208,0.0186071615836676,-0.0013838217081933,-0.0098541366547362,-0.2249550115147698,-0.5782683587824635,0.0055975604338664,Tasikmalaya,4
-0.7121941453181109,-0.3609115324599208,-0.4120689661194425,-0.4320603036389989,-0.4127482731484302,-0.7154704383284198,-1.0198420466457012,-0.4249800677452063,Tasikmalaya,4
-0.5187393691048238,0.1719512682853324,-0.3010417099896972,-0.5819026457904979,-0.552924137764269,0.2554084827284742,-0.5591605529850417,-0.5747333330902353,Tasikmalaya,4
-0.1476091124975335,-0.3609115324599208,0.2164736172088895,0.1964826113314743,0.1752485412863012,0.0259324613916372,-0.330674916837149,0.2034702907636219,Tasikmalaya,4
-0.1228001135470487,-0.3609115324599208,0.2440930618040399,0.2241020463730587,0.2010863430954407,0.0475070547773355,-0.2733193521202558,0.2310923915746348,Tasikmalaya,4
-0.2294300597492198,-0.3609115324599208,0.125383731604459,0.1053927467658708,0.0900345844975251,-0.0969876873843062,-0.4158478221365818,0.1123745568880174,Tasikmalaya,4
-0.2596055458490072,-0.3609115324599208,0.0917898741345431,0.0717988926542115,0.0586077674658032,-0.6355895663367158,-0.4363684879866982,0.0787797666155515,Tasikmalaya,4
-0.2008027309143323,-0.3609115324599208,0.1572540539343188,0.1372630636484282,0.1198490485231838,-0.0584107925080375,-0.4285981840002695,0.1442463931105189,Tasikmalaya,4
-0.4858998732675897,-0.3609115324599208,-0.1601396799927741,-0.1801307292002138,-0.1770704746250085,-0.4341114271012783,-0.7157354567058823,-0.1731309453165953,Tasikmalaya,4
-0.8727524382547485,-0.3609115324599208,-0.590815405695475,-0.6108071400075773,-0.5799639457692689,-0.9031744457869764,-1.271391641185762,-0.6036162189967152,Tasikmalaya,4
-0.2008027309143323,-0.3609115324599208,0.1572540539343188,0.1372630636484282,0.1198490485231838,-0.0584107925080375,-0.3935008292798743,0.1442463931105189,Tasikmalaya,4
-0.2915062584004929,-0.3609115324599208,0.0562753539103825,0.0362843731719564,0.0253841864117336,-0.1800461730409493,-0.540591067414676,0.043265041312047,Tasikmalaya,4
-0.3613611235134598,-0.3609115324599208,-0.0214928680424233,-0.0414838580682872,-0.0473674225176158,-0.2724632871211148,-0.5979466302820364,-0.0345005950790825,Tasikmalaya,4
-0.4412272027031032,-0.3609115324599208,-0.1104063835831853,-0.1303974047033613,-0.1305453550526845,-0.3865946311273815,-0.6391583702006775,-0.1234054607495342,Tasikmalaya,4
